city,zip_code,latitude,longitude,tenure_months,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,payment_method,monthly_charges,total_charges,churn_score,cltv,churn_reason,population,gender_bin,senior_citizen_bin,partner_bin,dependents_bin,phone_service_bin,paperless_billing_bin,churn_label_bin
oakland,94618,37.84551,-122.235181,1,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),20.75,20.75,76,2791,missing,15438,1,0,0,0,1,0,0
oakland,94621,37.750553,-122.197175,7,no,fiber optic,no,no,no,no,no,no,month-to-month,mailed check,69.9,497.3,80,4562,missing,30751,0,0,0,0,1,1,0
berkeley,94702,37.866009,-122.286228,15,yes,dsl,no,no,no,no,no,no,month-to-month,electronic check,51.1,711.15,33,4858,missing,15638,0,0,1,0,1,1,0
berkeley,94705,37.858898,-122.240512,71,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),25.55,1898.1,27,6305,missing,12448,1,0,0,0,1,0,0
albany,94706,37.890274,-122.295192,54,yes,dsl,yes,no,no,yes,no,no,two year,bank transfer (automatic),60.0,3273.95,52,4798,missing,15882,0,0,1,1,1,0,0
berkeley,94707,37.897753,-122.279391,31,yes,fiber optic,yes,yes,no,yes,no,no,month-to-month,credit card (automatic),90.55,2929.75,48,5722,missing,11889,1,0,1,0,1,1,0
berkeley,94708,37.897743,-122.263124,11,no,fiber optic,yes,no,no,no,no,no,month-to-month,electronic check,76.4,838.7,41,4033,missing,10737,0,0,0,0,1,0,0
berkeley,94709,37.878554,-122.26609,18,no,fiber optic,no,no,yes,no,no,yes,month-to-month,electronic check,84.95,1443.65,74,3878,missing,10147,0,1,0,0,1,1,0
berkeley,94710,37.872902,-122.303708,72,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,bank transfer (automatic),110.1,7746.7,57,5232,missing,8157,0,1,0,0,1,1,0
richmond,94801,37.945288,-122.383941,71,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,credit card (automatic),99.65,6951.15,77,4241,missing,28450,0,1,0,0,1,1,0
el sobrante,94803,37.963995,-122.288296,5,no phone service,dsl,no,no,yes,yes,yes,no,month-to-month,credit card (automatic),45.4,214.75,68,2599,missing,25399,1,1,0,0,0,0,0
richmond,94804,37.921034,-122.341798,38,yes,dsl,no,no,yes,yes,no,yes,one year,credit card (automatic),69.0,2669.45,23,4487,missing,39089,1,0,1,0,1,0,0
richmond,94805,37.941456,-122.320968,5,no,dsl,no,no,no,yes,no,no,month-to-month,bank transfer (automatic),48.65,235.2,68,3307,missing,13984,1,0,0,1,1,1,0
san rafael,94901,37.972662,-122.491452,52,yes,dsl,yes,no,yes,no,no,no,two year,bank transfer (automatic),59.85,3103.25,71,5085,missing,40239,0,1,0,0,1,0,0
greenbrae,94904,37.946617,-122.563571,68,yes,dsl,no,yes,yes,no,yes,yes,two year,electronic check,80.65,5330.2,70,5914,missing,12010,0,0,0,0,1,1,0
belvedere tiburon,94920,37.885629,-122.46858,69,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,credit card (automatic),20.55,1403.1,32,5366,missing,13065,1,0,1,1,1,1,0
bodega,94922,38.343282,-122.9755,42,yes,dsl,yes,yes,no,yes,no,no,month-to-month,credit card (automatic),66.4,2727.8,38,3773,missing,584,0,0,1,0,1,1,0
bodega bay,94923,38.377165,-123.037957,50,no,fiber optic,no,yes,no,yes,yes,yes,two year,mailed check,100.2,5038.45,53,5419,missing,1785,0,0,0,0,1,1,0
rohnert park,94928,38.34719,-122.697822,33,no,dsl,no,no,no,no,no,no,month-to-month,credit card (automatic),44.55,1462.6,28,2422,missing,42544,1,0,1,0,1,1,0
dillon beach,94929,38.24458,-122.956268,7,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,20.35,150.6,52,3098,missing,330,0,0,0,0,1,0,0
fairfax,94930,37.971751,-122.611873,64,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,electronic check,91.8,5960.5,37,5371,missing,8486,1,0,1,1,1,1,0
forest knolls,94933,38.010092,-122.689442,59,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),20.2,1192.3,65,5216,missing,1025,1,0,0,0,1,1,0
inverness,94937,38.099323,-122.945723,6,yes,dsl,no,no,no,no,no,no,month-to-month,electronic check,50.35,314.55,74,3442,missing,1004,0,0,1,0,1,0,0
lagunitas,94938,38.021772,-122.691744,3,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,18.8,56,67,3010,missing,821,0,0,0,0,1,0,0
larkspur,94939,37.937082,-122.532369,15,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),20.45,330.8,78,5184,missing,6773,0,0,1,0,1,0,0
marshall,94940,38.129308,-122.834815,13,no,dsl,no,no,no,no,yes,yes,one year,electronic check,64.75,877.35,73,4741,missing,406,1,0,1,1,1,1,0
mill valley,94941,37.901371,-122.572024,23,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,credit card (automatic),98.7,2249.1,71,5781,missing,28727,0,0,0,0,1,1,0
novato,94945,38.135897,-122.563683,31,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,electronic check,89.45,2807.65,68,5597,missing,16429,1,1,1,0,1,0,0
nicasio,94946,38.065359,-122.665566,29,no,dsl,yes,yes,no,yes,no,no,one year,electronic check,58.75,1696.2,80,5198,missing,607,1,0,0,0,1,1,0
novato,94947,38.112166,-122.634384,49,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,credit card (automatic),20.7,1032.05,50,4074,missing,24741,0,0,1,0,1,0,0
novato,94949,38.067204,-122.524004,56,yes,fiber optic,no,no,no,no,yes,no,month-to-month,bank transfer (automatic),85.6,4902.8,20,6483,missing,13361,0,0,1,0,1,1,0
olema,94950,38.052209,-122.775567,63,yes,dsl,yes,yes,yes,yes,no,yes,two year,credit card (automatic),80.3,4995.35,74,5554,missing,248,0,0,0,0,1,1,0
penngrove,94951,38.325599,-122.642352,63,yes,dsl,no,no,yes,yes,yes,yes,two year,credit card (automatic),79.8,5034.05,52,4073,missing,3777,1,0,1,0,1,0,0
petaluma,94952,38.237018,-122.77872,24,yes,fiber optic,yes,no,no,no,no,no,month-to-month,electronic check,79.85,1857.75,36,3412,missing,31930,1,1,1,1,1,1,0
petaluma,94954,38.235021,-122.557332,36,no,dsl,no,no,yes,yes,no,no,one year,credit card (automatic),54.1,1992.85,48,4017,missing,35419,1,1,1,0,1,0,0
san geronimo,94963,38.00474,-122.663717,21,no,dsl,yes,no,yes,yes,yes,yes,one year,mailed check,80.9,1714.95,36,5733,missing,548,0,0,1,0,1,0,0
san quentin,94964,37.942551,-122.491642,13,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,bank transfer (automatic),24.5,343.6,59,5077,missing,6448,1,0,1,1,1,0,0
sausalito,94965,37.848641,-122.515692,1,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),20.15,20.15,40,3960,missing,11213,1,0,1,1,1,1,0
stinson beach,94970,37.921137,-122.657562,25,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,20.05,520.1,60,2010,missing,781,0,0,1,1,1,0,0
tomales,94971,38.240769,-122.901041,71,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),19.6,1387.45,56,6444,missing,384,1,0,1,1,1,1,0
valley ford,94972,38.339996,-122.935056,66,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,bank transfer (automatic),114.3,7383.7,52,5303,missing,66,1,0,0,0,1,1,0
woodacre,94973,38.005839,-122.638155,45,no,fiber optic,yes,yes,no,no,yes,yes,one year,electronic check,100.3,4483.95,64,4868,missing,1449,0,0,0,0,1,1,0
alviso,95002,37.449537,-121.994813,22,no,fiber optic,no,no,no,no,yes,no,month-to-month,credit card (automatic),80.0,1706.45,80,2640,missing,2147,0,0,1,0,1,1,0
aptos,95003,37.013471,-121.877877,67,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,bank transfer (automatic),20.85,1327.4,71,5972,missing,24227,0,0,1,0,1,1,0
aromas,95004,36.878364,-121.629781,68,yes,fiber optic,no,no,yes,no,yes,no,two year,bank transfer (automatic),89.95,5974.3,64,5672,missing,3373,0,0,1,0,1,1,0
ben lomond,95005,37.078873,-122.090386,0,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,20.0,,27,3763,missing,6407,0,0,1,1,1,0,0
brookdale,95007,37.106902,-122.100006,4,yes,dsl,no,no,no,no,no,no,month-to-month,mailed check,48.75,179.85,25,3048,missing,1007,0,1,0,0,1,0,0
campbell,95008,37.279689,-121.954567,63,yes,dsl,yes,yes,yes,yes,no,yes,one year,credit card (automatic),80.0,5040.2,56,5540,missing,44976,1,0,1,0,1,0,0
castroville,95012,36.784481,-121.759054,21,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,20.35,422.7,40,3721,missing,8582,1,0,0,0,1,1,0
davenport,95017,37.114335,-122.237162,1,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,20.25,20.25,48,2448,missing,857,1,0,0,1,1,1,0
felton,95018,37.089111,-122.062213,17,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,19.4,358.05,44,3561,missing,8728,0,0,0,0,1,0,0
freedom,95019,36.936228,-121.785559,30,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,bank transfer (automatic),100.4,2936.25,37,3778,missing,4753,1,0,0,0,1,1,0
gilroy,95020,37.03889,-121.528955,22,no,dsl,yes,yes,no,yes,no,no,month-to-month,mailed check,57.95,1271.8,41,5036,missing,49968,1,0,1,1,1,1,0
hollister,95023,36.875409,-121.279679,9,no,dsl,no,no,no,yes,yes,no,month-to-month,bank transfer (automatic),59.5,530.05,53,4011,missing,47514,0,0,0,0,1,1,0
los gatos,95030,37.222842,-121.988727,1,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,19.2,19.2,46,3007,missing,13290,1,0,1,1,1,0,0
los gatos,95033,37.160194,-121.945611,19,yes,dsl,no,no,yes,yes,no,no,month-to-month,electronic check,59.55,1144.6,39,3949,missing,10172,1,0,0,0,1,0,0
moss landing,95039,36.863303,-121.781632,72,yes,fiber optic,yes,yes,yes,yes,yes,no,two year,bank transfer (automatic),103.95,7556.9,56,5096,missing,899,0,0,1,0,1,1,0
mount hermon,95041,37.051166,-122.056194,70,yes,dsl,yes,no,yes,no,yes,no,two year,credit card (automatic),68.95,4858.7,60,4858,missing,77,1,0,1,1,1,0,0
paicines,95043,36.525703,-120.952122,66,yes,fiber optic,yes,yes,yes,yes,no,yes,month-to-month,bank transfer (automatic),103.1,6595,46,6183,missing,813,0,0,0,0,1,1,0
san juan bautista,95045,36.810568,-121.503022,7,no phone service,dsl,no,no,no,no,no,no,month-to-month,electronic check,24.7,149.05,52,3872,missing,3402,0,0,1,1,0,1,0
san martin,95046,37.084697,-121.606417,46,yes,fiber optic,yes,yes,no,yes,yes,yes,month-to-month,electronic check,110.2,4972.1,55,4162,missing,5671,0,1,1,1,1,1,0
santa clara,95051,37.348129,-121.98469,32,yes,dsl,no,yes,yes,no,no,no,month-to-month,bank transfer (automatic),62.45,2045.55,74,5442,missing,52986,0,0,1,1,1,0,0
santa clara,95054,37.393554,-121.965114,24,no,fiber optic,no,yes,yes,no,no,yes,month-to-month,electronic check,89.55,2187.15,41,2007,missing,13031,1,0,0,0,1,1,0
santa cruz,95062,36.974575,-121.991149,37,yes,dsl,yes,yes,yes,yes,yes,no,month-to-month,credit card (automatic),78.9,2976.95,64,3801,missing,36631,0,0,0,0,1,1,0
santa cruz,95064,37.007882,-122.065975,8,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,20.35,178.7,42,4577,missing,4563,1,0,0,1,1,0,0
santa cruz,95065,37.031404,-121.981865,72,yes,dsl,yes,no,yes,no,yes,no,two year,bank transfer (automatic),71.45,5025.85,30,5656,missing,8365,0,0,1,1,1,1,0
scotts valley,95066,37.070177,-122.010077,71,no phone service,dsl,yes,yes,yes,yes,no,no,two year,credit card (automatic),46.35,3353.4,28,5421,missing,14574,1,1,1,0,0,0,0
saratoga,95070,37.257772,-122.051824,16,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,bank transfer (automatic),94.65,1461.15,36,3050,missing,30589,0,0,1,0,1,1,0
soquel,95073,37.023669,-121.946461,57,no phone service,dsl,yes,no,yes,yes,no,yes,month-to-month,bank transfer (automatic),49.9,2782.4,68,5866,missing,9823,0,0,1,0,0,1,0
watsonville,95076,36.931654,-121.752383,66,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,bank transfer (automatic),25.45,1699.15,48,4163,missing,81141,1,0,0,0,1,0,0
san jose,95111,37.284265,-121.827673,21,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,20.75,452.2,39,2143,missing,57748,0,0,0,1,1,0,0
san jose,95112,37.343827,-121.883119,66,yes,dsl,yes,yes,yes,no,no,no,two year,credit card (automatic),66.1,4428.45,73,5933,missing,52334,1,0,1,0,1,1,0
san jose,95113,37.333851,-121.891147,17,yes,dsl,no,yes,no,no,yes,yes,month-to-month,bank transfer (automatic),75.4,1322.55,64,4852,missing,561,0,0,1,0,1,1,0
san jose,95118,37.255479,-121.889838,8,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,credit card (automatic),21.05,139.75,78,2158,missing,31926,0,0,1,1,1,0,0
san jose,95119,37.233226,-121.78809,27,no,dsl,yes,no,yes,yes,yes,no,one year,credit card (automatic),69.35,1927.3,60,2450,missing,10155,1,0,0,0,1,0,0
san jose,95120,37.186141,-121.843554,34,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,mailed check,88.85,3000.25,70,4014,missing,37090,1,0,1,0,1,0,0
san jose,95121,37.304681,-121.809955,30,no,fiber optic,no,yes,no,no,yes,yes,one year,bank transfer (automatic),97.0,3021.3,23,4126,missing,37127,1,0,0,0,1,1,0
san jose,95122,37.32886,-121.834567,33,no,dsl,no,yes,yes,no,yes,no,month-to-month,credit card (automatic),66.4,2245.4,69,3843,missing,59841,1,0,0,0,1,1,0
san jose,95124,37.257063,-121.923037,14,yes,dsl,yes,yes,no,no,no,yes,month-to-month,mailed check,69.2,944.65,24,2871,missing,45257,1,0,1,1,1,0,0
san jose,95125,37.294926,-121.894763,16,yes,fiber optic,no,no,no,yes,no,no,one year,credit card (automatic),79.5,1264.2,64,5040,missing,46185,0,0,0,1,1,1,0
san jose,95126,37.327069,-121.916819,49,no,fiber optic,no,no,yes,yes,yes,yes,two year,credit card (automatic),100.65,4917.75,52,5499,missing,27023,0,0,0,0,1,0,0
san jose,95128,37.316146,-121.936285,70,yes,dsl,yes,yes,yes,yes,yes,no,two year,bank transfer (automatic),79.7,5743.3,41,4848,missing,32804,0,0,1,1,1,0,0
san jose,95129,37.305622,-122.000887,32,no,dsl,yes,yes,no,yes,no,no,month-to-month,bank transfer (automatic),61.4,1864.65,51,2649,missing,37570,0,0,1,1,1,0,0
san jose,95130,37.277592,-121.986477,18,no,fiber optic,no,no,no,no,no,no,month-to-month,electronic check,69.8,1221.65,68,2421,missing,13481,0,0,0,0,1,1,0
san jose,95131,37.387027,-121.897775,37,no phone service,dsl,yes,yes,no,yes,no,no,two year,mailed check,40.55,1390.85,24,4050,missing,26389,1,0,0,0,0,1,0
san jose,95132,37.424655,-121.74841,4,yes,fiber optic,no,no,no,no,no,no,month-to-month,electronic check,75.65,302.35,31,5396,missing,40568,0,0,0,0,1,1,0
san jose,95133,37.371862,-121.860349,16,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,electronic check,90.7,1374.9,73,4839,missing,26032,0,0,1,0,1,0,0
san jose,95134,37.42765,-121.945416,17,yes,fiber optic,no,yes,no,no,no,no,month-to-month,bank transfer (automatic),80.5,1336.9,76,3591,missing,9657,1,0,1,0,1,1,0
san jose,95135,37.28682,-121.723877,19,no,dsl,yes,yes,yes,no,no,no,month-to-month,electronic check,60.6,1297.8,33,2463,missing,15798,0,0,0,1,1,1,0
san jose,95136,37.270938,-121.851046,60,yes,fiber optic,no,no,yes,no,yes,yes,two year,credit card (automatic),101.15,6067.4,35,5301,missing,36944,1,0,1,0,1,0,0
san jose,95138,37.246064,-121.749494,51,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,24.95,1222.25,37,5461,missing,14792,1,0,1,1,1,1,0
san jose,95139,37.218705,-121.762429,28,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,credit card (automatic),20.3,487.95,73,2948,missing,7023,1,0,1,1,1,1,0
mount hamilton,95140,37.382909,-121.634151,43,no,dsl,no,yes,no,no,no,yes,two year,electronic check,60.0,2548.55,73,4614,missing,38,1,0,0,0,1,1,0
san jose,95148,37.339533,-121.777179,42,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,electronic check,20.25,835.5,61,5940,missing,44103,1,0,1,0,1,0,0
stockton,95203,37.954089,-121.329761,1,no,dsl,no,no,no,no,no,no,month-to-month,mailed check,44.75,44.75,30,4118,missing,16357,0,0,0,0,1,0,0
stockton,95205,37.965695,-121.260051,63,yes,fiber optic,yes,yes,yes,no,yes,no,two year,credit card (automatic),98.0,6218.45,75,5989,missing,34138,0,0,0,0,1,0,0
stockton,95207,38.002125,-121.324979,68,yes,fiber optic,yes,yes,no,yes,yes,yes,month-to-month,electronic check,107.7,7320.9,53,5015,missing,49965,1,0,1,0,1,1,0
