customer_id,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,id,population,cluster_improved
5828-dwpil,1,united states,california,livermore,94550,"37.571748, -121.659562",37.571748,-121.659562,male,yes,yes,no,62,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,yes,electronic check,89.1,5618.3,no,0,25,4415,missing,982,75929,0
8398-tbiyd,1,united states,california,castro valley,94552,"37.722727, -122.02157",37.722727,-122.02157,female,no,no,no,72,yes,yes,fiber optic,yes,no,no,yes,no,no,two year,yes,bank transfer (automatic),84.7,6185.15,no,0,78,4520,missing,983,13212,0
2931-fsohn,1,united states,california,napa,94559,"38.232389, -122.324944",38.232389,-122.324944,male,yes,no,no,13,yes,no,dsl,no,yes,no,no,yes,no,month-to-month,yes,electronic check,59.9,788.35,no,0,58,5254,missing,988,26894,0
9418-rukph,1,united states,california,newark,94560,"37.504133, -122.032347",37.504133,-122.032347,female,no,yes,yes,38,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.95,756.4,no,0,75,3614,missing,989,42491,0
9971-zwpbf,1,united states,california,orinda,94563,"37.873916, -122.20522",37.873916,-122.20522,male,yes,yes,yes,34,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,108.9,3625.2,no,0,24,5151,missing,991,17964,0
4712-auqzo,1,united states,california,pinole,94564,"37.996462, -122.293716",37.996462,-122.293716,male,no,no,no,18,no,no phone service,dsl,yes,no,yes,no,no,no,month-to-month,no,mailed check,33.6,550.35,no,0,21,5388,missing,992,16717,0
9711-fjtbx,1,united states,california,pittsburg,94565,"38.006047, -121.916834",38.006047,-121.916834,male,no,yes,yes,56,yes,no,fiber optic,no,yes,yes,yes,no,no,one year,yes,mailed check,85.85,4793.8,no,0,28,5058,missing,993,78816,0
2908-ztpnf,1,united states,california,pleasanton,94566,"37.633361, -121.862395",37.633361,-121.862395,female,no,no,no,36,no,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,yes,bank transfer (automatic),34.85,1267.2,no,0,50,4452,missing,994,36669,0
8421-wzoow,1,united states,california,rio vista,94571,"38.148862, -121.737696",38.148862,-121.737696,female,yes,yes,yes,57,yes,no,fiber optic,no,yes,yes,yes,yes,no,month-to-month,yes,credit card (automatic),95.3,5567.45,no,0,23,4912,missing,998,5246,0
1414-yadcw,1,united states,california,deer park,94576,"38.554383, -122.474773",38.554383,-122.474773,male,no,yes,no,70,yes,no,fiber optic,yes,yes,no,yes,no,no,two year,no,bank transfer (automatic),84.6,5706.2,no,0,39,5679,missing,1001,223,0
8756-rddlt,1,united states,california,san leandro,94577,"37.717196, -122.159338",37.717196,-122.159338,female,no,no,no,68,no,no phone service,dsl,no,yes,no,yes,no,yes,month-to-month,no,electronic check,44.95,3085.35,no,0,63,5750,missing,1002,41871,0
2862-pfnik,1,united states,california,san leandro,94578,"37.704384, -122.126703",37.704384,-122.126703,male,no,no,yes,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,24.7,24.7,no,0,29,3518,missing,1003,36568,1
5816-qvhrx,1,united states,california,san leandro,94579,"37.687264, -122.15728",37.687264,-122.15728,female,no,no,no,37,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,no,credit card (automatic),100.3,3541.4,no,0,44,4040,missing,1004,19815,0
4430-yhxgg,1,united states,california,san lorenzo,94580,"37.676249, -122.132415",37.676249,-122.132415,female,no,no,yes,4,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,25.45,84.2,no,0,77,2616,missing,1005,26240,0
6888-sbyai,1,united states,california,san ramon,94583,"37.766556, -121.976784",37.766556,-121.976784,male,no,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,50.7,50.7,no,0,30,3007,missing,1006,44078,1
7395-xwzoy,1,united states,california,suisun city,94585,"38.197907, -122.017258",38.197907,-122.017258,male,no,no,no,20,no,no phone service,dsl,yes,yes,yes,yes,yes,no,month-to-month,yes,credit card (automatic),55.0,1165.55,no,0,68,4481,missing,1007,39279,0
7169-ywamk,1,united states,california,sunol,94586,"37.587494, -121.862856",37.587494,-121.862856,male,no,yes,yes,72,yes,no,dsl,yes,yes,no,yes,yes,no,two year,no,bank transfer (automatic),68.4,4855.35,no,0,79,5504,missing,1008,790,0
6859-rkmzj,1,united states,california,vallejo,94589,"38.161321, -122.271588",38.161321,-122.271588,male,no,yes,no,11,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),55.05,608.15,no,0,21,2762,missing,1011,42209,0
2729-vnvap,1,united states,california,vallejo,94590,"38.104705, -122.247387",38.104705,-122.247387,female,no,yes,yes,33,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.8,641.35,no,0,42,2635,missing,1012,37218,0
2957-jirmn,1,united states,california,vallejo,94591,"38.105733, -122.186338",38.105733,-122.186338,female,yes,no,no,62,yes,yes,fiber optic,no,no,no,no,yes,no,one year,no,electronic check,84.45,4959.15,no,0,60,4166,missing,1013,51665,0
2049-bafnw,1,united states,california,vallejo,94592,"38.093701, -122.276589",38.093701,-122.276589,female,no,no,no,1,no,no phone service,dsl,no,no,yes,yes,no,no,month-to-month,no,mailed check,35.9,35.9,no,0,55,3929,missing,1014,159,1
3842-qtgdl,1,united states,california,walnut creek,94595,"37.862128, -122.075197",37.862128,-122.075197,male,no,yes,no,16,yes,no,fiber optic,yes,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),80.75,1321.3,no,0,55,2942,missing,1015,18024,0
7163-oceqi,1,united states,california,walnut creek,94596,"37.900662, -122.052782",37.900662,-122.052782,male,no,yes,yes,22,yes,yes,dsl,no,no,yes,yes,yes,yes,one year,yes,mailed check,78.65,1663.75,no,0,67,3571,missing,1016,40917,0
9782-lgxmc,1,united states,california,walnut creek,94598,"37.916648, -122.008483",37.916648,-122.008483,female,no,yes,yes,49,yes,no,dsl,yes,no,yes,yes,no,no,month-to-month,no,bank transfer (automatic),61.75,3024.15,no,0,39,5511,missing,1017,26022,0
5975-baicr,1,united states,california,yountville,94599,"38.421458, -122.365048",38.421458,-122.365048,male,no,yes,yes,36,yes,no,dsl,yes,no,yes,no,no,yes,one year,yes,credit card (automatic),63.7,2188.5,no,0,31,2504,missing,1018,2873,0
4673-kksls,1,united states,california,oakland,94605,"37.758019, -122.138678",37.758019,-122.138678,female,no,no,no,31,yes,no,fiber optic,yes,no,yes,yes,no,no,month-to-month,no,electronic check,87.6,2724.25,no,0,48,5094,missing,1022,42854,0
4853-oitsn,1,united states,california,oakland,94606,"37.792489, -122.244314",37.792489,-122.244314,male,no,yes,no,5,yes,yes,fiber optic,yes,no,no,no,no,yes,month-to-month,yes,electronic check,89.15,413.25,no,0,27,2576,missing,1023,41876,0
9800-ouigr,1,united states,california,oakland,94607,"37.80707, -122.297401",37.80707,-122.297401,male,no,yes,yes,66,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.0,1374.2,no,0,74,5011,missing,1024,21054,0
2324-efhvg,1,united states,california,oakland,94609,"37.834341, -122.26437",37.834341,-122.26437,male,no,no,no,64,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),104.4,6692.65,no,0,38,5617,missing,1026,21097,0
7094-mszao,1,united states,california,oakland,94610,"37.808731, -122.238708",37.808731,-122.238708,male,no,yes,yes,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),20.05,218.5,no,0,23,2049,missing,1027,29964,0
6907-cqgpn,1,united states,california,oakland,94612,"37.809014, -122.269739",37.809014,-122.269739,male,no,no,no,29,no,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,no,electronic check,34.3,1004.75,no,0,65,2555,missing,1029,11702,0
0780-xnzfn,1,united states,california,oakland,94618,"37.84551, -122.235181",37.84551,-122.235181,male,no,no,no,57,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.65,1125.6,no,0,49,4193,missing,1030,15438,0
0239-oxexl,1,united states,california,oakland,94619,"37.787186, -122.14633",37.787186,-122.14633,female,no,no,no,46,yes,yes,fiber optic,yes,yes,no,no,no,no,month-to-month,no,mailed check,84.25,3847.6,no,0,49,3509,missing,1031,24518,0
2675-ijrgj,1,united states,california,oakland,94621,"37.750553, -122.197175",37.750553,-122.197175,male,no,no,no,53,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.65,978.0,no,0,68,5878,missing,1032,30751,0
7049-gkvzy,1,united states,california,berkeley,94702,"37.866009, -122.286228",37.866009,-122.286228,female,no,no,no,17,yes,no,dsl,yes,yes,no,yes,yes,yes,one year,no,credit card (automatic),79.85,1387.35,no,0,42,5574,missing,1033,15638,0
8577-qsocg,1,united states,california,berkeley,94703,"37.863843, -122.275684",37.863843,-122.275684,female,no,yes,yes,38,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,20.2,746.05,no,0,63,2631,missing,1034,19763,0
3721-cnzhx,1,united states,california,berkeley,94704,"37.871416, -122.246597",37.871416,-122.246597,male,no,no,no,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.8,304.6,no,0,28,5753,missing,1035,21205,0
0212-isbbf,1,united states,california,berkeley,94705,"37.858898, -122.240512",37.858898,-122.240512,female,no,no,no,22,no,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,50.35,1098.85,no,0,73,2875,missing,1036,12448,0
3585-ynadk,1,united states,california,berkeley,94707,"37.897753, -122.279391",37.897753,-122.279391,female,no,yes,no,57,yes,yes,dsl,no,yes,yes,yes,yes,no,one year,no,bank transfer (automatic),74.6,4368.95,no,0,76,4546,missing,1038,11889,0
5271-dbysj,1,united states,california,berkeley,94708,"37.897743, -122.263124",37.897743,-122.263124,male,yes,no,no,11,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),79.15,827.7,no,0,20,3355,missing,1039,10737,0
1099-godlo,1,united states,california,berkeley,94709,"37.878554, -122.26609",37.878554,-122.26609,female,no,yes,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.35,20.35,no,0,38,4836,missing,1040,10147,1
6828-hmkwp,1,united states,california,berkeley,94710,"37.872902, -122.303708",37.872902,-122.303708,male,no,yes,yes,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),21.05,262.05,no,0,25,4843,missing,1041,8157,0
1472-tncwl,1,united states,california,el sobrante,94803,"37.963995, -122.288296",37.963995,-122.288296,male,no,no,yes,36,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,94.7,3512.5,no,0,76,4671,missing,1043,25399,0
2080-gkcwq,1,united states,california,san pablo,94806,"37.980269, -122.342635",37.980269,-122.342635,male,no,no,no,2,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,no,electronic check,74.95,151.75,no,0,76,3969,missing,1046,55720,0
2193-sfwqw,1,united states,california,san rafael,94903,"38.018065, -122.546024",38.018065,-122.546024,male,no,yes,yes,72,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),111.95,8033.1,no,0,25,4004,missing,1048,28403,0
5656-jamlx,1,united states,california,greenbrae,94904,"37.946617, -122.563571",37.946617,-122.563571,male,no,no,no,62,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.85,1253.65,no,0,45,4278,missing,1049,12010,0
3462-bjqqa,1,united states,california,belvedere tiburon,94920,"37.885629, -122.46858",37.885629,-122.46858,female,no,no,no,6,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,89.75,552.65,no,0,63,2370,missing,1050,13065,0
0442-tdyuo,1,united states,california,bodega,94922,"38.343282, -122.9755",38.343282,-122.9755,male,no,yes,no,48,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,20.05,1036.0,no,0,28,2964,missing,1051,584,0
6733-lrizx,1,united states,california,bodega bay,94923,"38.377165, -123.037957",38.377165,-123.037957,male,no,no,no,35,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,electronic check,108.95,4025.5,no,0,32,5903,missing,1052,1785,0
9503-xjume,1,united states,california,bolinas,94924,"37.943087, -122.72379",37.943087,-122.72379,male,no,no,yes,52,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),19.65,928.4,no,0,34,4279,missing,1053,1573,0
4367-nhwmm,1,united states,california,corte madera,94925,"37.924014, -122.511694",37.924014,-122.511694,female,no,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,24.9,24.9,no,0,61,5318,missing,1054,9038,1
3779-oswcf,1,united states,california,dillon beach,94929,"38.24458, -122.956268",38.24458,-122.956268,female,no,yes,no,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),93.2,6506.15,no,0,69,4493,missing,1056,330,0
6736-dhuqi,1,united states,california,fairfax,94930,"37.971751, -122.611873",37.971751,-122.611873,female,no,yes,yes,67,yes,no,fiber optic,yes,yes,yes,no,no,no,one year,no,bank transfer (automatic),84.8,5598.3,no,0,66,6072,missing,1057,8486,0
3915-odiyg,1,united states,california,cotati,94931,"38.326215, -122.718742",38.326215,-122.718742,male,yes,no,no,60,yes,yes,dsl,yes,yes,no,no,no,yes,one year,yes,electronic check,71.75,4374.55,no,0,71,4964,missing,1058,7936,0
1360-rcyrt,1,united states,california,forest knolls,94933,"38.010092, -122.689442",38.010092,-122.689442,male,no,yes,yes,23,no,no phone service,dsl,no,no,no,yes,no,no,month-to-month,yes,bank transfer (automatic),30.35,678.75,no,0,62,4960,missing,1059,1025,0
2724-fjdyw,1,united states,california,inverness,94937,"38.099323, -122.945723",38.099323,-122.945723,male,no,no,yes,39,no,no phone service,dsl,no,no,yes,yes,yes,yes,one year,no,bank transfer (automatic),54.85,2191.7,no,0,72,3884,missing,1060,1004,0
4451-rwasj,1,united states,california,lagunitas,94938,"38.021772, -122.691744",38.021772,-122.691744,male,no,yes,yes,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,19.5,239.75,no,0,59,5471,missing,1061,821,0
3460-tjbwi,1,united states,california,marshall,94940,"38.129308, -122.834815",38.129308,-122.834815,male,no,yes,yes,24,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,24.2,609.05,no,0,46,5865,missing,1063,406,0
5917-hbsdw,1,united states,california,mill valley,94941,"37.901371, -122.572024",37.901371,-122.572024,female,no,yes,yes,37,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,19.35,683.75,no,0,31,2360,missing,1064,28727,0
5671-uunxd,1,united states,california,nicasio,94946,"38.065359, -122.665566",38.065359,-122.665566,female,yes,yes,no,50,yes,yes,fiber optic,no,no,no,yes,yes,yes,one year,yes,electronic check,100.65,5189.75,no,0,40,5791,missing,1066,607,0
0956-acvzc,1,united states,california,novato,94947,"38.112166, -122.634384",38.112166,-122.634384,female,no,no,no,54,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,yes,credit card (automatic),94.1,5060.9,no,0,70,4084,missing,1067,24741,0
