customer_id,count,country,state,city,zip_code,lat_long,latitude,longitude,tenure_months,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,payment_method,monthly_charges,total_charges,churn_value,churn_score,cltv,churn_reason,id,population,gender_bin,senior_citizen_bin,partner_bin,dependents_bin,phone_service_bin,paperless_billing_bin,churn_label_bin
5760-fxfvo,1,united states,california,pleasant grove,95668,"38.833554, -121.498102",38.833554,-121.498102,6,no,fiber optic,yes,yes,no,no,no,no,month-to-month,electronic check,78.95,494.95,0,35,4093,missing,1417,901,1,0,0,0,1,1,0
0961-zwlvi,1,united states,california,rancho cordova,95670,"38.602723, -121.279913",38.602723,-121.279913,49,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,credit card (automatic),109.2,5290.45,0,44,6005,missing,1419,49729,1,0,0,1,1,1,0
5181-oabfk,1,united states,california,rescue,95672,"38.724322, -120.991237",38.724322,-120.991237,56,no,dsl,yes,yes,yes,no,no,no,two year,credit card (automatic),61.3,3346.8,0,72,4173,missing,1420,3815,0,0,1,1,1,1,0
4007-nhvhi,1,united states,california,rio linda,95673,"38.688764, -121.457596",38.688764,-121.457596,56,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,electronic check,96.85,5219.65,0,57,5679,missing,1421,14010,0,1,0,0,1,1,0
7816-vghto,1,united states,california,rio oso,95674,"38.954144, -121.482536",38.954144,-121.482536,6,no phone service,dsl,no,yes,yes,yes,no,no,two year,mailed check,40.55,217.5,0,30,2866,missing,1422,947,0,0,1,1,0,0,0
5871-dgtxz,1,united states,california,river pines,95675,"38.545775, -120.743325",38.545775,-120.743325,32,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,19.8,607.7,0,38,4636,missing,1423,364,1,0,0,0,1,0,0
7550-wiqva,1,united states,california,rocklin,95677,"38.7904, -121.236973",38.7904,-121.236973,50,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,electronic check,108.25,5431.4,0,71,4972,missing,1425,21510,1,0,1,1,1,1,0
7544-zvikx,1,united states,california,roseville,95678,"38.759751, -121.288545",38.759751,-121.288545,58,yes,fiber optic,no,no,yes,yes,yes,yes,one year,bank transfer (automatic),105.05,6004.85,0,75,5870,missing,1426,30614,1,0,1,1,1,1,0
0016-qljis,1,united states,california,sheridan,95681,"38.984756, -121.345074",38.984756,-121.345074,65,yes,dsl,yes,yes,yes,yes,yes,yes,two year,mailed check,90.45,5957.9,0,25,5509,missing,1427,1219,0,0,1,1,1,1,0
7508-dqakk,1,united states,california,shingle springs,95682,"38.598936, -120.963092",38.598936,-120.963092,64,yes,dsl,yes,yes,yes,yes,yes,yes,two year,credit card (automatic),86.4,5442.05,0,33,6474,missing,1428,24738,0,0,0,0,1,1,0
5176-olskt,1,united states,california,sloughhouse,95683,"38.470423, -121.114897",38.470423,-121.114897,66,yes,dsl,yes,yes,yes,no,no,no,two year,bank transfer (automatic),66.9,4370.25,0,61,5546,missing,1429,4731,0,0,1,0,1,0,0
9356-axgmp,1,united states,california,somerset,95684,"38.606703, -120.586659",38.606703,-120.586659,38,yes,fiber optic,yes,no,yes,yes,yes,yes,one year,electronic check,110.7,4428.6,0,60,5461,missing,1430,2958,1,0,1,0,1,1,0
3556-bvqgl,1,united states,california,sutter creek,95685,"38.432145, -120.77069",38.432145,-120.77069,20,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,20.0,416.45,0,71,3585,missing,1431,4610,0,0,1,0,1,1,0
8979-camgb,1,united states,california,vacaville,95687,"38.333133, -121.920151",38.333133,-121.920151,64,yes,fiber optic,no,no,yes,yes,yes,yes,one year,electronic check,102.1,6688.1,0,47,6100,missing,1433,63157,1,1,0,0,1,0,0
7581-ebbou,1,united states,california,volcano,95689,"38.481902, -120.603668",38.481902,-120.603668,60,no,dsl,no,yes,yes,yes,yes,no,one year,credit card (automatic),70.15,4224.7,0,62,4260,missing,1435,1273,0,0,0,0,1,1,0
5073-rzgbk,1,united states,california,west sacramento,95691,"38.627951, -121.593287",38.627951,-121.593287,50,yes,dsl,yes,yes,yes,yes,no,yes,one year,bank transfer (automatic),80.05,4042.2,0,26,5823,missing,1437,19050,0,0,1,1,1,1,0
2192-ckrlv,1,united states,california,wilton,95693,"38.392559, -121.225093",38.392559,-121.225093,72,no phone service,dsl,yes,yes,yes,no,no,yes,two year,electronic check,49.2,3580.95,0,33,4700,missing,1439,5889,0,0,1,0,0,1,0
3154-hmwuu,1,united states,california,winters,95694,"38.578604, -122.024579",38.578604,-122.024579,60,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),20.5,1198.8,0,63,5848,missing,1440,8406,1,0,1,0,1,1,0
6119-spudb,1,united states,california,woodland,95695,"38.71967, -121.862416",38.71967,-121.862416,46,no phone service,dsl,yes,no,yes,yes,no,no,two year,mailed check,38.25,1755.35,0,73,2653,missing,1441,38547,1,0,0,0,0,0,0
6522-oiqsx,1,united states,california,alta,95701,"39.218096, -120.79153",39.218096,-120.79153,69,no phone service,dsl,no,yes,yes,no,yes,yes,two year,credit card (automatic),54.95,3772.5,0,23,4175,missing,1442,751,0,0,1,1,0,1,0
7813-zggaw,1,united states,california,applegate,95703,"38.983388, -120.988814",38.983388,-120.988814,31,yes,fiber optic,no,no,yes,yes,yes,no,month-to-month,bank transfer (automatic),96.6,2877.95,0,40,3364,missing,1443,1526,1,1,0,0,1,1,0
8748-hfwbo,1,united states,california,camino,95709,"38.748316, -120.675512",38.748316,-120.675512,19,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,19.9,357.7,0,29,5964,missing,1444,4829,1,0,1,1,1,0,0
1052-qjibv,1,united states,california,colfax,95713,"39.084645, -120.894014",39.084645,-120.894014,71,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,credit card (automatic),19.9,1397.3,0,53,6015,missing,1445,8525,0,0,1,1,1,0,0
1319-ylzjg,1,united states,california,dutch flat,95714,"39.197215, -120.83679",39.197215,-120.83679,12,no,fiber optic,yes,yes,yes,no,no,no,month-to-month,electronic check,84.6,959.9,0,31,2499,missing,1446,350,1,0,1,0,1,1,0
0723-fdlay,1,united states,california,gold run,95717,"39.170376, -120.838404",39.170376,-120.838404,44,yes,dsl,no,yes,yes,yes,yes,yes,one year,bank transfer (automatic),85.25,3704.15,0,57,2292,missing,1448,407,1,0,0,0,1,1,0
3050-rllxc,1,united states,california,kyburz,95720,"38.766036, -120.209673",38.766036,-120.209673,56,yes,dsl,yes,yes,yes,yes,yes,no,two year,credit card (automatic),81.25,4620.4,0,62,5907,missing,1449,183,0,0,1,1,1,0,0
9298-wgmrw,1,united states,california,echo lake,95721,"38.851842, -120.076204",38.851842,-120.076204,72,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,bank transfer (automatic),115.5,8312.75,0,44,4697,missing,1450,69,0,0,1,0,1,1,0
3088-lhefh,1,united states,california,pollock pines,95726,"38.733908, -120.453416",38.733908,-120.453416,11,yes,fiber optic,yes,no,no,no,no,no,month-to-month,bank transfer (automatic),79.0,929.3,0,33,3885,missing,1452,8577,0,0,0,0,1,1,0
6583-kqjlk,1,united states,california,twin bridges,95735,"38.805481, -120.13287",38.805481,-120.13287,15,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,electronic check,94.65,1285.05,0,70,5868,missing,1454,25,0,1,1,0,1,1,0
8544-jnbox,1,united states,california,weimar,95736,"39.00978, -120.978273",39.00978,-120.978273,72,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,20.8,1521.2,0,57,4626,missing,1455,31,1,0,0,0,1,1,0
6681-zsexg,1,united states,california,rancho cordova,95742,"38.591134, -121.161585",38.591134,-121.161585,56,yes,dsl,no,yes,yes,no,no,no,two year,credit card (automatic),59.5,3389.25,0,71,5477,missing,1456,299,1,0,1,0,1,0,0
6139-zzrbq,1,united states,california,granite bay,95746,"38.749466, -121.184196",38.749466,-121.184196,64,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),20.05,1198.05,0,44,4309,missing,1457,20675,1,1,0,0,1,1,0
6116-rfvhn,1,united states,california,roseville,95747,"38.784329, -121.373245",38.784329,-121.373245,34,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,electronic check,100.45,3414.65,0,42,3744,missing,1458,25418,0,0,1,0,1,1,0
8884-feewr,1,united states,california,el dorado hills,95762,"38.684437, -121.055634",38.684437,-121.055634,35,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,bank transfer (automatic),20.6,754,0,70,2858,missing,1460,22028,1,0,0,0,1,0,0
3125-rahbv,1,united states,california,rocklin,95765,"38.823278, -121.281856",38.823278,-121.281856,22,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,credit card (automatic),20.3,467.15,0,55,2768,missing,1461,15494,1,0,0,0,1,0,0
0373-aivnj,1,united states,california,sacramento,95814,"38.584505, -121.491956",38.584505,-121.491956,9,no phone service,dsl,yes,yes,yes,no,no,no,one year,mailed check,39.55,373,0,67,3755,missing,1463,16599,1,0,0,0,0,0,0
1682-vcoio,1,united states,california,sacramento,95816,"38.574856, -121.46504",38.574856,-121.46504,23,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,20.45,481.1,0,43,3434,missing,1465,16164,1,0,0,0,1,0,0
2072-zvjjx,1,united states,california,sacramento,95818,"38.556306, -121.495817",38.556306,-121.495817,68,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),25.25,1728.2,0,70,4571,missing,1467,21313,1,0,1,0,1,0,0
8849-ayptr,1,united states,california,sacramento,95819,"38.567594, -121.437507",38.567594,-121.437507,33,no,fiber optic,no,no,no,no,yes,yes,month-to-month,electronic check,91.25,2964.05,0,57,3296,missing,1468,15975,1,0,1,0,1,0,0
9518-imlhk,1,united states,california,sacramento,95820,"38.53508, -121.444144",38.53508,-121.444144,31,no,dsl,yes,yes,yes,yes,yes,no,month-to-month,bank transfer (automatic),72.45,2156.25,0,77,3175,missing,1469,37031,1,0,0,0,1,1,0
3646-itdgm,1,united states,california,sacramento,95822,"38.512569, -121.495184",38.512569,-121.495184,56,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),19.7,1051.9,0,56,4831,missing,1471,44683,0,0,0,0,1,0,0
3569-vldhh,1,united states,california,sacramento,95824,"38.517295, -121.439819",38.517295,-121.439819,66,no,dsl,yes,yes,yes,yes,yes,no,one year,electronic check,75.1,5013,0,23,6123,missing,1473,30580,1,0,1,1,1,1,0
8224-kdlkn,1,united states,california,sacramento,95825,"38.590035, -121.412455",38.590035,-121.412455,72,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,bank transfer (automatic),25.0,1738.9,0,41,4275,missing,1474,30715,1,0,1,1,1,0,0
7594-lznwr,1,united states,california,sacramento,95826,"38.542532, -121.378826",38.542532,-121.378826,34,no,fiber optic,no,no,no,no,no,no,month-to-month,credit card (automatic),69.15,2275.1,0,63,4478,missing,1475,38818,1,1,0,0,1,0,0
4001-tsbtv,1,united states,california,sacramento,95827,"38.549185, -121.328386",38.549185,-121.328386,58,no,fiber optic,no,yes,yes,no,yes,no,month-to-month,electronic check,91.55,5511.65,0,49,6423,missing,1476,19611,0,0,1,1,1,1,0
8727-xdpud,1,united states,california,sacramento,95829,"38.486502, -121.334051",38.486502,-121.334051,37,no phone service,dsl,no,no,no,no,yes,no,two year,credit card (automatic),35.8,1316.9,0,68,5658,missing,1478,11396,1,0,0,0,0,0,0
1043-uxovo,1,united states,california,sacramento,95830,"38.490508, -121.284171",38.490508,-121.284171,71,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,credit card (automatic),113.15,7993.3,0,35,4955,missing,1479,592,0,0,0,0,1,1,0
1064-fbxnk,1,united states,california,sacramento,95831,"38.494832, -121.529447",38.494832,-121.529447,1,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,credit card (automatic),19.85,19.85,0,20,2618,missing,1480,42832,1,0,1,1,1,0,0
3996-znwyk,1,united states,california,sacramento,95832,"38.445939, -121.496855",38.445939,-121.496855,71,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,credit card (automatic),19.8,1388.45,0,69,5819,missing,1481,9063,1,1,1,1,1,0,0
2878-dhmin,1,united states,california,sacramento,95833,"38.619049, -121.517552",38.619049,-121.517552,35,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,electronic check,19.9,666,0,30,2334,missing,1482,31422,1,0,1,1,1,0,0
7762-onljy,1,united states,california,sacramento,95834,"38.646209, -121.52446",38.646209,-121.52446,6,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,mailed check,19.7,94.45,0,51,4122,missing,1483,8403,0,0,1,1,1,0,0
5795-bkoye,1,united states,california,sacramento,95837,"38.691607, -121.602284",38.691607,-121.602284,69,no,dsl,no,yes,yes,yes,no,no,one year,bank transfer (automatic),59.1,4134.7,0,71,5846,missing,1486,264,0,0,1,1,1,0,0
7402-pwyjj,1,united states,california,sacramento,95841,"38.660442, -121.346321",38.660442,-121.346321,53,yes,fiber optic,no,no,no,yes,no,yes,one year,electronic check,91.15,4862.5,0,44,6439,missing,1488,20993,0,0,1,0,1,1,0
0018-nyrou,1,united states,california,antelope,95843,"38.715498, -121.363411",38.715498,-121.363411,5,no,fiber optic,no,no,no,no,no,no,month-to-month,electronic check,68.95,351.5,0,57,5536,missing,1490,36432,0,0,1,0,1,1,0
7501-vtylj,1,united states,california,sacramento,95864,"38.585826, -121.376263",38.585826,-121.376263,2,no,dsl,no,yes,no,no,no,no,month-to-month,mailed check,51.55,106.2,0,72,4057,missing,1491,23362,0,0,0,1,1,0,0
7608-rgiro,1,united states,california,marysville,95901,"39.19514, -121.503883",39.19514,-121.503883,62,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,mailed check,24.4,1413,0,66,4889,missing,1492,38091,1,0,0,1,1,1,0
0480-bixde,1,united states,california,beale afb,95903,"39.125311, -121.392283",39.125311,-121.392283,19,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,electronic check,96.8,1743.05,0,66,3249,missing,1493,5654,0,0,1,0,1,1,0
5895-qsxod,1,united states,california,alleghany,95910,"39.467828, -120.841386",39.467828,-120.841386,9,no,fiber optic,no,no,no,no,no,no,month-to-month,mailed check,70.05,657.5,0,63,3522,missing,1494,118,1,0,0,0,1,0,0
9814-aoudh,1,united states,california,arbuckle,95912,"38.982373, -122.047751",38.982373,-122.047751,53,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,credit card (automatic),19.5,1050.5,0,57,5625,missing,1495,4796,1,0,0,0,1,0,0
6175-irfit,1,united states,california,bangor,95914,"39.396585, -121.38029",39.396585,-121.38029,5,no,fiber optic,no,no,no,no,no,yes,month-to-month,mailed check,78.75,426.35,0,66,2610,missing,1497,626,1,0,0,0,1,0,0
8760-zrhke,1,united states,california,berry creek,95916,"39.657228, -121.37778",39.657228,-121.37778,71,yes,dsl,yes,yes,no,no,yes,no,one year,electronic check,69.2,4982.5,0,65,5546,missing,1498,1279,0,1,1,1,1,0,0
1622-hshsf,1,united states,california,biggs,95917,"39.457388, -121.818201",39.457388,-121.818201,1,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,mailed check,19.55,19.55,0,58,5607,missing,1499,3169,0,0,0,0,1,1,0
6749-utdvx,1,united states,california,brownsville,95919,"39.440687, -121.263583",39.440687,-121.263583,72,yes,fiber optic,no,yes,yes,no,yes,yes,two year,electronic check,103.65,7634.8,0,63,6088,missing,1501,1237,1,0,0,0,1,1,0
5542-dhsxl,1,united states,california,butte city,95920,"39.449794, -121.936372",39.449794,-121.936372,4,no,dsl,yes,yes,no,no,no,no,month-to-month,mailed check,54.7,235.05,0,37,3475,missing,1502,303,0,0,1,0,1,0,0
9102-oxkfy,1,united states,california,camptonville,95922,"39.432127, -121.099287",39.432127,-121.099287,59,yes,dsl,no,no,yes,no,no,no,two year,credit card (automatic),54.15,3116.15,0,64,4293,missing,1503,632,1,0,0,0,1,0,0
5216-wasfj,1,united states,california,challenge,95925,"39.461768, -121.195825",39.461768,-121.195825,31,yes,fiber optic,no,no,no,no,no,yes,month-to-month,electronic check,84.85,2633.4,0,30,5603,missing,1505,262,0,1,1,0,1,1,0
7808-dvwep,1,united states,california,chico,95926,"39.745712, -121.84333",39.745712,-121.84333,3,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),20.0,49.65,0,44,3985,missing,1506,35808,1,0,1,0,1,0,0
2284-vflkh,1,united states,california,clipper mills,95930,"39.562239, -121.14836",39.562239,-121.14836,49,no,fiber optic,no,no,yes,yes,yes,yes,one year,credit card (automatic),99.25,4920.8,0,43,4995,missing,1508,282,1,0,1,0,1,1,0
